code,volume
03666,0
03668,347500
03669,292500
03677,1069200
03678,2137000
03680,192000
03681,230100
03683,0
03686,0
03688,0
03689,0
03690,12419507
03692,3409693
03696,9957094
03698,1354000
03699,140000
03700,155000
03708,660000
03709,205500
03718,0
03728,0
03737,111000
03738,20130805
03750,1374339
03752,41700
03759,4439825
03768,0
03773,36000
03774,242000
03778,0
03788,3062000
03789,4000
03798,0
03800,92836000
03808,2490645
03813,355000
03816,0
03818,7729000
03822,16000
03828,3000
03830,95000
03833,501000
03836,127500
03838,3861296
03839,24000
03848,386000
03858,950400
03860,30000
03866,838500
03868,3898000
03869,0
03877,4266000
03878,0
03880,49200
03881,403400
03882,9000
03883,2472000
03886,2128000
03887,2099600
03888,3169939
03889,2044000
03893,0
03896,30776000
03898,1203561
03899,2232000
03900,3474000
03903,0
03908,4762400
03913,2701822
03918,1155208
03919,84000
03928,126500
03931,2501350
03933,1428000
03938,54000
03939,11721000
03952,22500
03958,1916400
03963,0
03968,2748580
03969,442000
03978,63000
03983,1590000
03986,1659986
03988,49181224
03989,680000
03990,160000
03991,72000
03993,15551631
03996,1840000
03997,84000
03998,25637165
03999,0
04332,0
04333,0
04335,0
04336,0
04337,0
04338,0
04621,0
06030,2608249
06031,1385000
06033,6000
06036,75000
06038,750000
06049,281600
06051,2115800
06055,1329000
06058,168000
06060,4850610
06063,4512000
06066,2543500
06067,454000
06068,204000
06069,2363000
06078,427450
06080,162000
06082,13098401
06083,416000
06086,12000
06088,50115550
06090,214300
06093,0
06098,2771000
06099,3976600
06100,30600
06106,177450
06108,11840
06110,12230000
06113,4000
06117,0
06118,0
06119,0
06123,4000
06127,1748440
06128,50000
06132,62000
06133,0
06136,710000
06138,249000
06158,2045000
06160,991239
06162,20208000
06163,0
06166,8469590
06168,45100
06169,548000
06178,650400
06181,296500
06182,2176000
06185,10418400
06186,5756000
06188,0
06189,0
06190,0
06193,0
06196,4156000
06198,1965000
06199,4000
06228,326800
06288,0
06600,62500
06601,1256500
06603,312600
06608,323000
06609,38950
06610,10000
06611,0
06613,5999676
06616,145000
06618,4080960
06622,73000
06623,0
06626,65000
06628,668055
06633,0
06636,70300
06639,0
06651,706600
06655,1099500
06656,60949
06657,248300
06658,175300
06660,14400
06661,0
06663,110000
06666,15053643
06667,0
06668,0
06669,200000
06675,118600
06676,27500
06677,500
06680,1665400
06681,5984510
06682,1929100
06683,2006000
06686,5100
06687,212800
06690,4959243
06693,1273800
06696,0
06698,100
06699,121374
06715,113600
06727,1177600
